Date,Location,Suspected_Target,People_Killed,Min_Civilians,Max_Civilians,Latitude,Longitude,Country,Source
2011-07-12,"Datta Khel, North Waziristan, Pakistan",3,1,1,1,33.150049,70.433361,Pakistan,Real
2011-07-20,"Mir Ali, North Waziristan, Pakistan",2,4,0,0,32.970019,70.277584,Pakistan,Real
2011-08-01,"Azam Warsak, South Waziristan, Pakistan",2,3,0,6,32.290733,69.428547,Pakistan,Real
2011-08-02,"Qutab Khel, North Waziristan, Pakistan",0,3,0,0,32.968480,70.059245,Pakistan,Real
2011-08-10,"Miram Shah, North Waziristan, Pakistan",3,8,0,0,32.956928,70.169394,Pakistan,Real
2011-08-16,"Miram Shah, North Waziristan, Pakistan",2,2,3,4,32.956928,70.169394,Pakistan,Real
2011-08-19,"Shin Warsak, South Waziristan, Pakistan",2,3,0,0,32.246388,69.509999,Pakistan,Real
2011-08-22,"Mir Koon Khel, Mir Ali, North Waziristan, Pakistan",3,3,0,4,32.970019,70.277584,Pakistan,Real
2011-09-11,"Hisokhel, North Waziristan, Pakistan",1,1,0,0,32.943065,69.955033,Pakistan,Real
2009-07-07,"Makeen, South Waziristan, Pakistan",10,14,0,0,32.626574,69.841871,Pakistan,Real
2011-09-23,"Khushali, North Waziristan, Pakistan",3,3,0,0,32.938775,70.248273,Pakistan,Real
2011-09-27,"Azam Warsak, South Waziristan, Pakistan",0,0,0,0,32.290733,69.428547,Pakistan,Real
2011-09-30,"Baghar, South Waziristan, Pakistan",1,3,0,0,32.320237,69.859740,Pakistan,Real
2011-10-13,"Danda Darpakhel, North Waziristan, Pakistan",4,1,0,0,32.990218,70.051802,Pakistan,Real
2011-10-13,"Chashma Nala, Birmal, South Waziristan, Pakistan",3,3,0,0,32.378567,69.430782,Pakistan,Real
2011-10-14,"Danda Darpakhel, North Waziristan, Pakistan",0,3,0,0,32.990218,70.051802,Pakistan,Real
2011-10-15,"Angor Adda, South Waziristan, Pakistan",3,3,0,0,32.514466,69.290733,Pakistan,Real
2011-10-26,"Shana Wana, Birmal, South Waziristan, Pakistan",6,13,0,0,32.298231,69.597624,Pakistan,Real
2011-10-27,"Azam Warsak, South Waziristan, Pakistan",3,4,0,0,32.290733,69.428547,Pakistan,Real
2011-10-27,"Hisokhel, North Waziristan, Pakistan",3,4,0,0,32.943065,69.955033,Pakistan,Real
2009-07-08,"Ladha, South Waziristan, Pakistan",5,8,0,0,32.645780,70.121765,Pakistan,Real
2011-10-30,"Khar Khama, Datta Khel, North Waziristan, Pakistan",2,4,4,4,33.150049,70.433361,Pakistan,Real
2011-10-31,"Norak, North Waziristan, Pakistan",3,2,2,2,32.943065,69.955033,Pakistan,Real
2011-11-03,"Sarai Darpa Khel, Miranshah, North Waziristan, Pakistan",3,2,0,0,32.988068,70.051058,Pakistan,Real
2011-11-15,"Miram Shah, North Waziristan, Pakistan",2,3,0,0,32.956928,70.169394,Pakistan,Real
2011-11-16,"Babar Ghar, South Waziristan, Pakistan",6,4,0,0,32.320237,69.859740,Pakistan,Real
2011-11-17,"Shawal, North Waziristan, Pakistan",3,7,0,0,32.613785,69.508247,Pakistan,Real
2012-01-10,"Miram Shah, North Waziristan, Pakistan",2,1,0,0,32.956928,70.169394,Pakistan,Real
2012-01-12,"Datta Khel, North Waziristan, Pakistan",2,5,0,0,33.150049,70.433361,Pakistan,Real
2012-01-23,"Deegan, North Waziristan, Pakistan",1,2,0,0,32.943065,69.955033,Pakistan,Real
2012-01-23,"Char Khel, Datta Khel, North Waziristan, Pakistan",0,0,0,0,33.150049,70.433361,Pakistan,Real
2009-07-08,"Ladha, South Waziristan, Pakistan",1,35,0,0,32.645780,70.121765,Pakistan,Real
2012-02-08,"Miranshah, North Waziristan, Pakistan",2,9,0,0,32.956928,70.169394,Pakistan,Real
2012-02-09,"Miranshah, North Waziristan, Pakistan",3,3,0,3,32.956928,70.169394,Pakistan,Real
2012-02-16,"Miranshah, North Waziristan, Pakistan",4,5,0,0,32.956928,70.169394,Pakistan,Real
2012-02-16,"Jalar Zakar Khel, Mir Ali, North Waziristan, Pakistan",3,8,0,0,32.854293,70.219997,Pakistan,Real
2012-03-09,"Shaktoi Mandao, South Waziristan, Pakistan",0,4,0,0,32.320237,69.859740,Pakistan,Real
2012-03-09,"Nishpa, South Waziristan, Pakistan",0,6,0,0,32.662340,70.043242,Pakistan,Real
2012-03-13,"Wagdalai, Tehsil Birmal, South Waziristan, Pakistan",2,6,0,0,32.378567,69.430782,Pakistan,Real
2012-03-13,"Shawa, North/South Waziristan, Pakistan",3,6,0,0,32.678757,69.829959,Pakistan,Real
2012-03-30,"Sarai Bazaar, Miranshah, North Waziristan, Pakistan",3,3,0,0,32.956928,70.169394,Pakistan,Real
2012-04-29,"Miranshah Bazaar, North Waziristan, Pakistan",1,3,0,0,32.956928,70.169394,Pakistan,Real
2009-07-10,"Painda Khel, South Waziristan, Pakistan",3,3,0,0,32.320237,69.859740,Pakistan,Real
2012-05-05,"Guldar Kot, Dre Nishtar area, North Waziristan, Pakistan",1,8,0,0,32.943065,69.955033,Pakistan,Real
2012-05-23,"Datta Khel Kalai, North Waziristan, Pakistan",1,1,0,0,33.150049,70.433361,Pakistan,Real
2012-05-24,"Khassokhel near Mir Ali, North Waziristan, Pakistan",3,5,0,8,32.970019,70.277584,Pakistan,Real
2012-05-26,"Miranshah, North Waziristan, Pakistan",1,1,0,0,32.956928,70.169394,Pakistan,Real
2012-05-28,"Khassokhel near Mir Ali, North Waziristan, Pakistan",4,4,0,0,32.970019,70.277584,Pakistan,Real
2012-05-28,"Degan, Datta Khel, North Waziristan, Pakistan",0,2,0,0,33.150049,70.433361,Pakistan,Real
2012-06-02,"Khawashi Khel, near Wana, South Waziristan, Pakistan",0,2,0,0,32.298231,69.597624,Pakistan,Real
2012-06-03,"Landai Warai, Tehsil Birmal, South Waziristan, Pakistan",4,0,0,0,32.531666,69.322777,Pakistan,Real
2012-06-04,"Khushali, Tehsil Mir Ali, North Waziristan, Pakistan",3,14,0,6,32.938775,70.248273,Pakistan,Real
2012-06-13,"Isha, near Miranshah, North Waziristan, Pakistan",0,2,0,0,32.966940,70.111452,Pakistan,Real
2009-07-17,"Gariwam, North Waziristan, Pakistan",4,5,0,0,32.943065,69.955033,Pakistan,Real
2012-06-14,"Miranshah, North Waziristan, Pakistan",2,1,0,0,32.956928,70.169394,Pakistan,Real
2012-06-26,"Shawal, North Waziristan, Pakistan",2,4,0,0,32.613785,69.508247,Pakistan,Real
2012-07-01,"Dre Nishter/Shawal, North Waziristan, Pakistan",2,6,0,0,32.613785,69.508247,Pakistan,Real
2012-07-06,"Maizer, North Waziristan, Pakistan",2,13,3,18,32.943065,69.955033,Pakistan,Real
2012-07-23,"Dre Nishter/Shawal, North Waziristan, Pakistan",2,11,6,14,32.613785,69.508247,Pakistan,Real
2012-07-29,"Kushhali Turkhel, North Waziristan, Pakistan",4,4,0,3,32.943065,69.955033,Pakistan,Real
2012-08-18,"Mammon Narai, Shuweda, North Waziristan, Pakistan",2,5,1,1,32.943065,69.955033,Pakistan,Real
2012-08-19,"Mana, Shawal, North Waziristan, Pakistan",2,4,0,0,32.613785,69.508247,Pakistan,Real
2012-08-19,"Mana, Shawal, North Waziristan, Pakistan",2,2,0,0,32.613785,69.508247,Pakistan,Real
2012-08-21,"Shnakhura, Datta Khel, North Waziristan, Pakistan",2,4,1,3,33.150049,70.433361,Pakistan,Real
2009-08-05,"Ladha, South Waziristan, Pakistan",5,1,1,4,32.645780,70.121765,Pakistan,Real
2012-08-24,"Makai/Maki Ghar, Shawal, North Waziristan, Pakistan",4,13,0,0,32.613785,69.508247,Pakistan,Real
2012-08-24,"Dara, Shawal, North Waziristan, Pakistan",0,0,0,0,32.613785,69.508247,Pakistan,Real
2012-08-24,"Dre Nishter, Shawal, North Waziristan, Pakistan",0,0,0,0,32.613785,69.508247,Pakistan,Real
2012-09-01,"Degan, North Waziristan, Pakistan",2,4,0,0,32.943065,69.955033,Pakistan,Real
2012-09-21,"Mohammed Khel/Datta Khel, North Waziristan, Pakistan",2,3,0,0,32.957056,69.885054,Pakistan,Real
2012-09-24,"Mosaki - Inzar Abad, Tehsil Mir Ali, North Waziristan, Pakistan",2,3,0,0,32.950410,70.282223,Pakistan,Real
2012-10-01,"Khadar Khel, North Waziristan, Pakistan",0,2,0,0,32.943065,69.955033,Pakistan,Real
2012-10-10,"Hurmaz, Teshil Mir Ali, North Waziristan, Pakistan",3,3,0,0,32.970972,70.263154,Pakistan,Real
2012-10-11,"Buland Khel, Orakzai Agency, Pakistan",5,16,0,2,33.667137,70.954680,Pakistan,Real
2012-10-24,"Village Ghundi Killi Daur Tappi area of Tehsil Miranshah, North Waziristan, Pakistan",6,1,1,1,32.947289,70.147813,Pakistan,Real
2009-02-14,"Narsi Khel, South Waziristan, Pakistan",11,25,1,9,32.320237,69.859740,Pakistan,Real
2009-08-11,"Ladha, South Waziristan, Pakistan",5,12,0,6,32.645780,70.121765,Pakistan,Real
2012-11-29,"Shin Warsak, South Waziristan, Pakistan",3,1,0,0,32.246388,69.509999,Pakistan,Real
2012-12-01,"Shin Warsak, South Waziristan, Pakistan",3,1,0,0,32.246388,69.509999,Pakistan,Real
2012-12-06,"Noorak Mubarak Shahi area, Tehsil Mir Ali, North Waziristan, Pakistan",1,2,1,1,32.957482,70.168650,Pakistan,Real
2012-12-09,"Tabbi Tor Khel, Tehisl Ghulam Khan, North Waziristan, Pakistan",0,2,0,3,33.098257,69.978855,Pakistan,Real
2012-12-21,"Hassokhel, near Mir Ali, North Waziristan, Pakistan",2,3,0,0,32.970019,70.277584,Pakistan,Real
2012-12-29,"Gurbaz, Shawal, North Waziristan, Pakistan",2,4,0,0,32.613785,69.508247,Pakistan,Real
2013-01-02,"Lajhmarai area, Tehsil Birmal, South Waziristan, Pakistan",0,6,0,0,32.378567,69.430782,Pakistan,Real
2013-01-03,"Ghundi Killi, Tappi area, Tehsil Miranshah, North Waziristan, Pakistan",1,3,0,0,32.947289,70.147813,Pakistan,Real
2013-01-06,"Smal Narai area, Tehsil Ladha, South Waziristan, Pakistan",3,8,0,0,32.320237,69.859740,Pakistan,Real
2013-01-08,"Haiderkhel, near Mir Ali, North Waziristan, Pakistan",1,4,0,2,32.970019,70.277584,Pakistan,Real
2009-08-21,"Danda Darpakhel, North Waziristan, Pakistan",2,17,9,13,32.990218,70.051802,Pakistan,Real
2013-01-08,"Malangan Hassokhel, Tehsil Mir Ali, North Waziristan, Pakistan",1,0,0,0,32.954822,70.288452,Pakistan,Real
2013-01-10,"Hassokhel, near Mir Ali, North Waziristan, Pakistan",0,3,0,0,32.970019,70.277584,Pakistan,Real
2013-02-06,"Spinwam, North Waziristan, Pakistan",1,3,0,2,33.178889,70.394096,Pakistan,Real
2013-02-08,"Babar Ghar, South Waziristan, Pakistan",2,6,0,0,32.320237,69.859740,Pakistan,Real
2013-03-10,"Datta Khel, North Waziristan, Pakistan",1,1,0,0,33.150049,70.433361,Pakistan,Real
2013-03-22,"New Adda, Tehsil Datta Khel, North Waziristan, Pakistan",1,1,0,0,33.150049,70.433361,Pakistan,Real
2013-04-14,"Datta Khel, North Waziristan, Pakistan",2,4,0,0,33.150049,70.433361,Pakistan,Real
2013-04-17,"Pobar, Tehsil Ladha, South Waziristan, Pakistan",2,4,0,0,32.645780,70.121765,Pakistan,Real
2013-05-29,"Qazi Kot, Tehsil Miranshah, North Waziristan, Pakistan",1,3,0,0,31.900002,74.300821,Pakistan,Real
2013-06-07,"Shui Khel Mandi, Tehsil Shawal, North Waziristan, Pakistan",3,7,0,0,32.613785,69.508247,Pakistan,Real
2009-08-27,"Taparghai, South Waziristan, Pakistan",6,8,0,0,32.320237,69.859740,Pakistan,Real
2013-07-03,"Shui Khel Mandi, Tehsil Shawal, North Waziristan, Pakistan",5,16,0,0,32.613785,69.508247,Pakistan,Real
2013-07-13,"Khray Chila Mossaki area of Mir Ali, North Waziristan, Pakistan",0,2,0,0,32.970019,70.277584,Pakistan,Real
2013-07-28,"Zoi Nair, Tehsil Shawal, North Waziristan, Pakistan",2,5,0,0,32.613785,69.508247,Pakistan,Real
2013-08-31,"Mossaki, Tehsil Mir Ali, North Waziristan, Pakistan",1,3,0,0,32.954822,70.288452,Pakistan,Real
2013-09-06,"Tabi, Tehsil Ghulam Khan, North Waziristan, Pakistan",3,5,0,0,33.098257,69.978855,Pakistan,Real
2013-09-22,"ShawalPalgai area, Thesil Makin, North/South Waziristan, Pakistan",2,6,0,0,32.626574,69.841871,Pakistan,Real
2013-09-29,"Darga Mandi, North Waziristan, Pakistan",1,3,0,0,32.943065,69.955033,Pakistan,Real
2013-09-30,"Land Char Khel, Tehsil Datta Khel, North Waziristan, Pakistan",2,1,0,0,33.150049,70.433361,Pakistan,Real
2013-10-31,"Miranshah, North Waziristan, Pakistan",3,0,0,0,32.956928,70.169394,Pakistan,Real
2013-11-01,"Dandi Darpakhel, North Waziristan, Pakistan",2,4,0,0,32.990218,70.051802,Pakistan,Real
2009-09-07,"Machi Khel, North Waziristan, Pakistan",2,5,3,3,33.029133,70.246785,Pakistan,Real
2013-11-21,"Tal, Hangu District, Khyber Pakhtunkhwa province, Pakistan",1,6,0,0,33.369340,70.544342,Pakistan,Real
2013-11-29,"Miranshah, North Waziristan, Pakistan",1,2,0,0,32.956928,70.169394,Pakistan,Real
2013-12-25,"Qutab Khel, Miranshah, North Waziristan, Pakistan",1,3,0,0,32.968480,70.059245,Pakistan,Real
2014-06-11,"Tabi Tolkhel or Darga Mandi, North Waziristan, Pakistan",0,4,0,0,32.943065,69.955033,Pakistan,Real
2014-06-12,"Darga Mandi, Dande Darpakhel or Ghulam Khan, North Waziristan, Pakistan",4,6,0,0,32.990218,70.051802,Pakistan,Real
2014-06-18,"Darga Mandi, Dande Darpakhel or Miranshah, North Waziristan, Pakistan",2,4,0,0,32.990218,70.051802,Pakistan,Real
2014-07-10,"Madakhel village, Datta Khel Tehsil, North Waziristan, Pakistan",2,6,0,0,33.150049,70.433361,Pakistan,Real
2014-07-16,"Saidgai, Datta Khel tehsil, North Waziristan, Pakistan",4,15,0,0,33.150049,70.433361,Pakistan,Real
2014-07-19,"Doga Madakhel, Datta Khel tehsil, North Waziristan, Pakistan",0,11,0,0,33.150049,70.433361,Pakistan,Real
2014-08-05,"Lawara Mandi village, Datta Khel tehsil, North Waziristan, Pakistan",2,5,0,0,33.143910,70.030217,Pakistan,Real
2009-09-08,"Darga Mandi, North Waziristan, Pakistan",4,10,5,5,32.943065,69.955033,Pakistan,Real
2014-09-24,"Alwara Mandi village, Datta Khel tehsil, North Waziristan, Pakistan",0,5,0,0,33.150049,70.433361,Pakistan,Real
2014-09-28,"Wana, South Waziristan, Pakistan",1,2,0,0,32.298231,69.597624,Pakistan,Real
2014-10-05,"Kundhgar, Shawal, South Waziristan, Pakistan",2,4,0,0,32.613785,69.508247,Pakistan,Real
2014-10-06,"Mangrotai, Shawal, South Waziristan, Pakistan",4,4,0,0,32.613785,69.508247,Pakistan,Real
2014-10-07,"Kundhgar, Shawal, South Waziristan, Pakistan",5,4,0,0,32.613785,69.508247,Pakistan,Real
2014-10-07,"Kundser, Datta Khel, North Waziristan, Pakistan",5,2,0,0,33.150049,70.433361,Pakistan,Real
2014-10-08,"Loman, Datta Khel, North Waziristan, Pakistan",1,2,0,0,33.150049,70.433361,Pakistan,Real
2014-10-09,"Datta Khel, North Waziristan, Pakistan",0,3,0,0,33.150049,70.433361,Pakistan,Real
2014-10-11,"Tirah Valley, Khyber Agency, Pakistan",2,4,0,0,33.815206,70.748053,Pakistan,Real
2014-10-11,"Marga, Shawal, North Waziristan, Pakistan",0,2,0,0,32.613785,69.508247,Pakistan,Real
2009-09-14,"Toorikhel, North Waziristan, Pakistan",2,5,0,0,32.846798,70.331605,Pakistan,Real
2014-10-30,"Nargas village, Azam Warsak, South Waziristan, Pakistan",2,4,0,0,32.290733,69.428547,Pakistan,Real
2014-11-11,"Dawa Toi, Datta Khel, North Waziristan, Pakistan",2,4,0,2,33.150049,70.433361,Pakistan,Real
2014-11-20,"Datta Khel, North Waziristan, Pakistan",2,5,0,0,33.150049,70.433361,Pakistan,Real
2014-11-26,"Garga, Shawal, North Waziristan, Pakistan",2,4,0,0,32.613785,69.508247,Pakistan,Real
2014-12-07,"Khar Tangi, Datta Khel, North Waziristan, Pakistan",2,4,0,0,33.150049,70.433361,Pakistan,Real
2014-12-20,"Datta Khel, North Waziristan, Pakistan",0,4,0,0,33.150049,70.433361,Pakistan,Real
2014-12-26,"Kund/Kundghar village, Shawal, North Waziristan, Pakistan",0,4,0,0,32.613785,69.508247,Pakistan,Real
2014-12-26,"Kund/Kundghar village, Shawal, North Waziristan, Pakistan",0,3,0,0,32.613785,69.508247,Pakistan,Real
2015-01-04,"Alwara Mandi, Datta Khel or Shawal, North Waziristan, Pakistan",0,6,0,0,33.150049,70.433361,Pakistan,Real
2015-01-15,"Shawal, North Waziristan, Pakistan",0,5,2,2,32.613785,69.508247,Pakistan,Real
2009-09-24,"Mir Ali, North Waziristan, Pakistan",5,10,0,12,32.970019,70.277584,Pakistan,Real
2015-01-15,"Ladha district, South Waziristan, Pakistan",3,4,0,0,32.645780,70.121765,Pakistan,Real
2015-01-19,"Shahi Khel, Shawal, North Waziristan, Pakistan",4,5,0,0,32.613785,69.508247,Pakistan,Real
2015-01-28,"Shawal, North Waziristan, Pakistan",2,6,0,0,32.613785,69.508247,Pakistan,Real
2015-03-18,"Shabak, Kurram Agency, Pakistan",0,3,0,0,33.695975,70.336069,Pakistan,Real
2015-04-12,"Shawal, North Waziristan, Pakistan",2,4,0,0,32.613785,69.508247,Pakistan,Real
2015-05-16,"Wara Mandi, Shawal, North Waziristan, Pakistan",2,4,0,0,32.613785,69.508247,Pakistan,Real
2015-05-18,"Zoy Nari, Shawal, North Waziristan, Pakistan",2,3,0,0,32.613785,69.508247,Pakistan,Real
2015-06-01,"Shawal, North Waziristan, Pakistan",0,4,0,0,32.613785,69.508247,Pakistan,Real
2015-06-06,"Shawal or Datta Khel, North Waziristan, Pakistan",4,7,0,3,32.613785,69.508247,Pakistan,Real
2015-08-06,"Alwara Mandi area, Datta Khel, North Waziristan, Pakistan",2,4,0,0,33.150049,70.433361,Pakistan,Real
2009-09-29,"Sararogha, South Waziristan, Pakistan",2,5,0,0,32.474231,70.002675,Pakistan,Real
2015-09-01,"Karwanda village, Manzarkhel area, Dattakhel sub-division or Lawara Banga area of Shawal valley, North Waziristan, Pakistan",4,5,0,0,33.150049,70.433361,Pakistan,Real
2016-01-09,"Mangrooti village, Shawal valley, Datta Khel tehsil, North Waziristan, Pakistan",2,5,0,0,32.613785,69.508247,Pakistan,Real
2016-02-22,"Shahidano Dhand, Lower Kurram, Kurram Agency, Pakistan",1,4,0,0,33.559103,70.288452,Pakistan,Real
2016-05-21,"Ahmad Wal, Balochistan, Pakistan",0,2,1,1,29.393754,65.942279,Pakistan,Real
2009-09-29,"Danda Darpakhel, North Waziristan, Pakistan",2,4,0,4,32.990218,70.051802,Pakistan,Real
2009-09-30,"Norak, North Waziristan, Pakistan",2,6,0,0,32.943065,69.955033,Pakistan,Real
2009-02-16,"Sur Pul, Kurram Agency, Pakistan",3,18,0,0,33.695975,70.336069,Pakistan,Real
2009-10-15,"Danda Darpakhel, North Waziristan, Pakistan",7,3,0,0,32.990218,70.051802,Pakistan,Real
2009-10-21,"Spalaga, North Waziristan, Pakistan",8,3,0,0,32.943065,69.955033,Pakistan,Real
2009-10-24,"Damadola, Bajaur Agency, Pakistan",8,20,0,0,34.786528,71.524915,Pakistan,Real
2009-11-05,"Norak, North Waziristan, Pakistan",8,4,0,0,32.943065,69.955033,Pakistan,Real
2009-11-18,"Shanakorah, North Waziristan, Pakistan",2,3,0,0,32.943065,69.955033,Pakistan,Real
2009-11-20,"Machi Khel, North Waziristan, Pakistan",2,3,3,3,33.029133,70.246785,Pakistan,Real
2009-12-08,"Spalaga, North Waziristan, Pakistan",3,3,0,0,32.943065,69.955033,Pakistan,Real
2009-12-10,"Ladha, South Waziristan, Pakistan",8,6,0,0,32.645780,70.121765,Pakistan,Real
2009-12-17,"Datta Khel, North Waziristan, Pakistan",0,2,0,0,33.150049,70.433361,Pakistan,Real
2009-12-17,"Ambar Shaga, North Waziristan, Pakistan",0,12,6,6,32.943065,69.955033,Pakistan,Real
2009-03-01,"Sararogha, South Waziristan, Pakistan",1,3,0,0,32.474231,70.002675,Pakistan,Real
2009-12-18,"Babrak Ziarat, North Waziristan, Pakistan",4,5,5,5,30.393900,67.716890,Pakistan,Real
2009-12-26,"Saidgai, North Waziristan, Pakistan",12,13,6,6,32.943065,69.955033,Pakistan,Real
2009-12-31,"Machi Khel, North Waziristan, Pakistan",2,3,3,3,33.029133,70.246785,Pakistan,Real
2010-01-01,"Ghundikala, North Waziristan, Pakistan",3,2,0,0,32.959854,70.156371,Pakistan,Real
2010-01-03,"Mosaki, North Waziristan, Pakistan",2,5,1,2,32.943065,69.955033,Pakistan,Real
2010-01-06,"Sanzali, North Waziristan, Pakistan",5,5,0,6,32.943065,69.955033,Pakistan,Real
2010-01-06,"Sanzali, North Waziristan, Pakistan",3,5,5,5,32.943065,69.955033,Pakistan,Real
2010-01-08,"Tappi, North Waziristan, Pakistan",3,5,5,5,32.946490,70.147068,Pakistan,Real
2010-01-09,"Ismail Khel, North Waziristan, Pakistan",5,4,0,0,32.967169,69.692204,Pakistan,Real
2010-01-09,"Shaktoi, North Waziristan, Pakistan",7,15,0,0,32.943065,69.955033,Pakistan,Real
2009-03-12,"Barjo, Kurram Agency, Pakistan",9,14,0,0,33.695975,70.336069,Pakistan,Real
2010-01-15,"Zanani, North Waziristan, Pakistan",3,5,0,0,32.943065,69.955033,Pakistan,Real
2010-01-15,"Shaktoi, North Waziristan, Pakistan",0,6,0,0,32.943065,69.955033,Pakistan,Real
2010-01-17,"Shaktoi, North Waziristan, Pakistan",4,14,0,0,32.943065,69.955033,Pakistan,Real
2010-01-19,"Deegan, North Waziristan, Pakistan",4,5,0,0,32.943065,69.955033,Pakistan,Real
2010-01-29,"Mohammad Khel, North Waziristan, Pakistan",4,2,0,0,32.957056,69.885054,Pakistan,Real
2010-02-02,"Toor Narai, North Waziristan, Pakistan",0,23,0,0,32.943065,69.955033,Pakistan,Real
2010-02-02,"Deegan, North Waziristan, Pakistan",0,0,0,0,32.943065,69.955033,Pakistan,Real
2010-02-02,"Mohammad Khel, North Waziristan, Pakistan",0,0,0,0,32.957056,69.885054,Pakistan,Real
2010-02-02,"Pai Khel, North Waziristan, Pakistan",0,9,5,5,32.971734,69.839638,Pakistan,Real
2010-02-14,"Mir Ali, North Waziristan, Pakistan",4,5,0,0,32.970019,70.277584,Pakistan,Real
2009-03-15,"Jani Khel, Bannu Frontier Region, Pakistan",3,2,0,0,32.800938,70.508644,Pakistan,Real
2010-02-15,"Tappi, North Waziristan, Pakistan",0,4,0,0,32.946490,70.147068,Pakistan,Real
2010-02-17,"Tabbi, North Waziristan, Pakistan",2,4,0,0,32.943065,69.955033,Pakistan,Real
2010-02-18,"Danda Darpakhel, North Waziristan, Pakistan",4,3,0,0,32.990218,70.051802,Pakistan,Real
2010-02-24,"Darga Mandi, North Waziristan, Pakistan",6,5,5,6,32.943065,69.955033,Pakistan,Real
2010-03-08,"Miram Shah, North Waziristan, Pakistan",2,9,0,0,32.956928,70.169394,Pakistan,Real
2010-03-10,"Mizar Madakhel, North Waziristan, Pakistan",12,7,0,0,32.943065,69.955033,Pakistan,Real
2010-03-10,"Mizar Madakhel, North Waziristan, Pakistan",0,7,4,7,32.943065,69.955033,Pakistan,Real
2010-03-16,"Datta Khel, North Waziristan, Pakistan",2,7,0,0,33.150049,70.433361,Pakistan,Real
2010-03-17,"Hamzoni, North Waziristan, Pakistan",4,3,0,0,32.975042,69.984810,Pakistan,Real
2010-03-17,"Mizar Madakhel, North Waziristan, Pakistan",0,5,0,0,32.943065,69.955033,Pakistan,Real
2009-03-25,"Makeen, South Waziristan, Pakistan",5,6,0,0,32.626574,69.841871,Pakistan,Real
2010-03-21,"Inzar, North Waziristan, Pakistan",0,5,0,0,32.950410,70.282223,Pakistan,Real
2010-03-23,"Machis, North Waziristan, Pakistan",3,6,0,0,32.943065,69.955033,Pakistan,Real
2010-03-27,"Hurmuz, North Waziristan, Pakistan",5,4,0,4,32.943065,69.955033,Pakistan,Real
2010-03-31,"Tappi, North Waziristan, Pakistan",2,5,5,6,32.946490,70.147068,Pakistan,Real
2010-04-12,"Boya, North Waziristan, Pakistan",2,13,8,13,32.943336,69.899944,Pakistan,Real
2010-04-14,"Ambar Shaga, North Waziristan, Pakistan",1,4,0,0,32.943065,69.955033,Pakistan,Real
2010-04-16,"Toorikhel, North Waziristan, Pakistan",2,3,0,0,32.846798,70.331605,Pakistan,Real
2010-04-24,"Machi Khel, North Waziristan, Pakistan",0,7,0,0,33.029133,70.246785,Pakistan,Real
2010-04-26,"Khushali, North Waziristan, Pakistan",3,3,0,0,32.938775,70.248273,Pakistan,Real
2010-05-03,"Machi Khel, North Waziristan, Pakistan",0,4,0,2,33.029133,70.246785,Pakistan,Real
2009-03-26,"Sokhel, North Waziristan, Pakistan",5,4,0,5,32.943065,69.955033,Pakistan,Real
2010-05-09,"Datta Khel, North Waziristan, Pakistan",4,5,0,4,33.150049,70.433361,Pakistan,Real
2010-05-11,"Datta Khel, North Waziristan, Pakistan",12,8,0,4,33.150049,70.433361,Pakistan,Real
2010-05-11,"Gurwak, North Waziristan, Pakistan",4,7,0,0,32.943065,69.955033,Pakistan,Real
2010-05-15,"Khyber, Khyber Agency, Pakistan",15,5,0,2,33.940547,71.049776,Pakistan,Real
2010-05-21,"Boya, North Waziristan, Pakistan",7,11,10,10,32.943336,69.899944,Pakistan,Real
2010-05-28,"Mizai Nari, South Waziristan, Pakistan",4,8,0,11,32.320237,69.859740,Pakistan,Real
2010-06-10,"Norak, North Waziristan, Pakistan",3,2,4,4,32.943065,69.955033,Pakistan,Real
2010-06-11,"Maizer, North Waziristan, Pakistan",10,10,0,0,32.943065,69.955033,Pakistan,Real
2010-06-19,"Haider Khel, North Waziristan, Pakistan",10,16,0,0,32.944834,70.301845,Pakistan,Real
2010-06-26,"Khushali, North Waziristan, Pakistan",1,2,0,0,32.938775,70.248273,Pakistan,Real
2007-01-07,"Ras Kamboni, Somalia",1,8,2,2,-1.636037,41.583711,Somalia,Real
2007-01-09,"Hayo, Garer, Bankajirow and Badmadow, Ras Kamboni, Somalia",4,5,0,0,-1.636037,41.583711,Somalia,Real
2007-01-09,"Hayo, Somalia",0,4,4,31,5.152149,46.199615,Somalia,Real
2007-01-23,"Waldena, Somalia",0,8,0,0,5.152149,46.199615,Somalia,Real
2007-06-01,"Bargal, Somalia",0,8,0,0,11.285478,51.076253,Somalia,Real
2008-03-03,"Dhobley, Somalia",3,0,0,4,5.152149,46.199615,Somalia,Real
2008-05-01,"Dusa Marreb, Somalia",0,8,5,10,5.538062,46.386467,Somalia,Real
2009-09-14,"Barawe, Somalia",2,2,0,0,1.116195,44.031816,Somalia,Real
2011-04-03,"Dhobley, Somalia",0,1,0,0,5.152149,46.199615,Somalia,Real
2011-06-23,"Kismayo, Somalia",2,2,0,0,-0.356045,42.546057,Somalia,Real
2011-07-06,"Juba, Somalia",0,0,0,0,1.960222,42.431968,Somalia,Real
2011-09-25,"Kismayo, Somalia",0,0,0,0,-0.356045,42.546057,Somalia,Real
2011-11-14,"Afgoye, Somalia",0,0,0,0,2.142622,45.116716,Somalia,Real
2012-01-21,"Elasha Biyaha, Somalia",0,1,0,0,5.152149,46.199615,Somalia,Real
2012-02-24,"Lower Shabelle, Somalia",0,3,0,1,1.876645,44.247901,Somalia,Real
